"CONTEXT", "ID", "TEXT"
"facts","Forged Entry Permit","ﺭﻭﺰﻣ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ"
"facts","Forged Work Pass","ﺭﻭﺰﻣ ﻞﻤﻌﻟﺍ ﺢﻳﺮﺼﺗ"
"facts","Id Card: Non-matching photo","ﺔﻘﺑﺎﻄﻣ ﺮﻴﻏ ﺓﺭﻮﺻ :ﺔﻳﻮﻬﻟﺍ ﺔﻗﺎﻄﺑ"
"facts","Forged Access Permit","ﺭﻭﺰﻣ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ"
"facts","No Diplomatic Access to Arstotzka","No Diplomatic Access to Arstotzka"
"facts","Forged Diplomatic Auth","Forged Diplomatic Auth"
"facts","Forged Asylum Grant Seal","Forged Asylum Grant Seal"
"facts","Necessary vaccine expired","Necessary vaccine expired"
"facts","Missing necessary vaccine","Missing necessary vaccine"
"facts","Name does not match record","ﻞﺠﺴﻟﺍ ﻊﻣ ﻖﺑﺎﻄﺘﻳ ﻻ ﻢﺳﻻﺍ"
"facts","Alias does not match record","ﻞﺠﺴﻟﺍ ﻊﻣ ﻖﺑﺎﻄﺘﻳ ﻻ ﺭﺎﻌﺘﺴﻤﻟﺍ ﻢﺳﻻﺍ"
"facts","Fingerprints do not match record","ﻞﺠﺴﻟﺍ ﻊﻣ ﻖﺑﺎﻄﺘﺗ ﻻ ﺕﺎﻤﺼﺒﻟﺍ"
"facts","Cobrastan is not a real country","ﺔﻴﻘﻴﻘﺣ ﺔﻟﻭﺩ ﺖﺴﻴﻟ ﻥﺎﺘﺳﺍﺮﺑﻮﻛ"
"facts","No entry from Antegria","ﺎﻳﺮﺠﻴﺘﻧﺃ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No entry from Arstotzka","ﺎﻛﺰﺗﻮﺘﺳﺭﺃ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No entry from Republia","ﺎﻴﻠﺑﻮﺒﻳﺭ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No entry from United Fed","ﻲﻟﺍﺭﺪﻴﻔﻟﺍ ﺩﺎﺤﺗﻹﺍ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No entry from Obristan","ﻥﺎﺘﺴﻳﺮﺑﻭﺃ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No entry from Impor","ﺭﻮﺒﻣﺇ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No entry from Kolechia","ﺎﻴﺸﻴﻟﻮﻛ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","Possible Terrorist Admitted","Possible Terrorist Admitted"
"facts","Entrant Holds Conflicting Passports","ﺔﻔﻠﺘﺨﻣ ﺮﻔﺳ ﺕﺍﺯﺍﻮﺟ ﻞﻤﺤﻳ ﻞﺧﺍﺪﻟﺍ"
"facts","Entrant must have a passport","ﻥﻮﻜﻳ ﻥﺃ ﺐﺠﻳ
ﺮﻔﺳ ﺯﺍﻮﺟ ﻞﺧﺍﺪﻟﺍ ﻯﺪﻟ"
"facts","Foreigners require an entry permit","ﺐﻧﺎﺟﻷﺍ ﻰﻠﻋ ﻁﺮﺘﺸﻳ
ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ ﺔﻗﺭﻭ"
"facts","Foreigners require an entry ticket","ﺐﻧﺎﺟﻷﺍ ﻰﻠﻋ ﻁﺮﺘﺸﻳ
ﻝﻮﺧﺪﻟﺍ ﺓﺮﻛﺬﺗ"
"facts","All documents must be current","ﻥﻮﻜﺗ ﻥﺃ ﺐﺠﻳ
ﺔﺜﻳﺪﺣ ﺕﺍﺪﻨﺘﺴﻤﻟﺍ ﻊﻴﻤﺟ"
"facts","Workers must have a work pass","ﻞﻤﻋ ﺢﻳﺮﺼﺗ ﻝﺎﻤﻌﻟﺍ ﻯﺪﻟ ﻥﻮﻜﻳ ﻥﺃ ﻁﺮﺘﺸﻳ"
"facts","Citizens must have an id card","ﺔﻳﻮﻫ ﺔﻗﺎﻄﺑ ﺩﻮﺟﻭ ﻦﻴﻨﻃﺍﻮﻤﻟﺍ ﻰﻠﻋ ﻁﺮﺘﺸﻳ"
"facts","Foreigners require an id supplement","ﺔﻳﻮﻬﻟﺍ ﻖﺤﻠﻣ ﻢﻬﻴﻠﻋ ﻁﺮﺘﺸﻳ ﺐﻧﺎﺟﻷﺍ"
"facts","Arstotzkan citizens only","ﻂﻘﻓ ﺎﻛﺰﺗﻮﺘﺳﺭﺃ ﻲﻨﻃﺍﻮﻣ"
"facts","No entry from United Federation","ﻲﻟﺍﺭﺪﻴﻔﻟﺍ ﺩﺎﺤﺗﻹﺍ ﻦﻣ ﻝﻮﺧﺪﻟﺍ ﻉﻮﻨﻤﻣ"
"facts","No weapons or contraband","ﺔﺑﺮﻬﻣ ﻊﺋﺎﻀﺑ ﻭﺃ ﺔﺤﻠﺳﺃ ﻻ"
"facts","All Kolechians must be searched","ﻦﻴﻴﺸﻴﻟﻮﻜﻟﺍ ﻊﻴﻤﺟ ﺶﻴﺘﻔﺗ ﺐﺠﻳ"
"facts","Diplomats require authorization","Diplomats require authorization"
"facts","Entrant must have polio vaccine cert","Entrant must have polio vaccine cert"
"facts","Asylum seekers must have a grant","Asylum seekers must have a grant"
"facts","Foreigners require an access permit","ﺐﻧﺎﺟﻷﺍ ﻰﻠﻋ ﻁﺮﺘﺸﻳ
ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ"
"facts","CONFISCATE ARSTOTZKAN PASSPORTS BELONGING TO ALTAN RESIDENTS.","CONFISCATE ARSTOTZKAN PASSPORTS BELONGING TO ALTAN RESIDENTS."
"facts","CONFISCATE ALL ARSTOTZKAN PASSPORTS. NO EXCEPTIONS.","CONFISCATE ALL ARSTOTZKAN PASSPORTS. NO EXCEPTIONS."
"facts","Passport not confiscated","Passport not confiscated"
"paper:SecondPassport","West Grestin","ﻦﺘﺴﻳﺮﻏ ﺖﺴﻳﻭ"
"paper:Rules","Basic Rules","ﺔﻴﺳﺎﺳﻷﺍ ﺪﻋﺍﻮﻘﻟﺍ"
"paper:Rules","Regional Map","ﻢﻴﻠﻗﻹﺍ ﺔﻄﻳﺮﺧ"
"paper:Rules","Booth Info","ﻚﺸﻜﻟﺍ ﻦﻋ ﺕﺎﻣﻮﻠﻌﻣ"
"paper:Rules","Documents","ﺕﺍﺪﻨﺘﺴﻣ"
"paper:Rules","Confiscation","ﺓﺭﺩﺎﺼﻣ"
"paper:Rules","Obristan","ﻥﺎﺘﺴﻳﺮﺑﻭﺃ"
"paper:Rules","Antegria","ﺎﻳﺮﺠﻴﺘﻧﺃ"
"paper:Rules","Republia","ﺎﻴﻠﺑﻮﺒﻳﺭ"
"paper:Rules","United","ﺩﺎﺤﺗﻹﺍ"
"paper:Rules","Federation","ﻲﻟﺍﺭﺪﻴﻔﻟﺍ"
"paper:Rules","Impor","ﺭﻮﺒﻣﺇ"
"paper:Rules","Kolechia","ﺎﻴﺸﻴﻟﻮﻛ"
"paper:Rules","Arstotzka","ﺎﻛﺰﺗﻮﺘﺳﺭﺃ"
"paper:Rules","ANTEGRIA","ﺎﻳﺮﺠﻴﺘﻧﺃ"
"paper:Rules","ARSTOTZKA","ﺎﻛﺰﺗﻮﺘﺳﺭﺃ"
"paper:Rules","IMPOR","ﺭﻮﺒﻣﺇ"
"paper:Rules","KOLECHIA","ﺎﻴﺸﻴﻟﻮﻛ"
"paper:Rules","OBRISTAN","ﻥﺎﺘﺴﻳﺮﺑﻭﺃ"
"paper:Rules","REPUBLIA","ﺎﻴﻠﺑﻮﺒﻳﺭ"
"paper:Rules","UNITED FED.","ﻲﻟﺍﺭﺪﻴﻔﻟﺍ ﺩﺎﺤﺗﻹﺍ"
"paper:Rules","Id Card (Native)","Id Card (Native)"
"paper:Rules","Entry Permit","Entry Permit"
"paper:Rules","Id Supplement","Id Supplement"
"paper:Rules","Access Permit","Access Permit"
"paper:Rules","Work Pass","Work Pass"
"paper:Rules","Diplomatic Auth.","Diplomatic Auth."
"paper:Rules","Grant of Asylum","Grant of Asylum"
"paper:Rules","Vaccine Cert.","Vaccine Cert."
"intro","Congratulations.",".ﺎﻨﻴﻧﺎﻬﺗ"
"intro","The October labor lottery is complete. Your name was pulled.",".ﺮﺑﻮﺘﻛﺃ ﺮﻬﺸﻟ ﺔﻟﺎﻤﻌﻟﺍ ﺐﺤﺳ ﻞﻤﺘﻛﺍ
.ﻚﻤﺳﺍ ﺐﺤﺳ ﻢﺗ ﺪﻗﻭ"
"intro","For immediate placement, report to the Ministry of Admission at Grestin Border Checkpoint.","ﻝﻮﺒﻘﻟﺍ ﺓﺭﺍﺯﻭ ﻊﺟﺍﺭ ،ﺍﺭﻮﻓ ﻦﻴﻴﻌﺘﻠﻟ
.ﻦﺘﻴﺴﻳﺮﻏ ﺶﻴﺘﻔﺗ ﺔﻄﻘﻧ ﻲﻓ"
"intro","An apartment will be provided for you and your family in East Grestin. Expect a Class-8 dwelling.",".ﻦﻴﺘﺴﻳﺮﻏ ﻕﺮﺷ ﻲﻓ ﻚﺘﻠﺋﺎﻌﻟﻭ ﻚﻟ ﺔﻘﺷ ﺮﻴﻓﻮﺗ ﻢﺘﻴﺳ
.ﺔﻨﻣﺎﺜﻟﺍ ﺔﺌﻔﻟﺍ ﻦﻣ ﻥﻮﻜﻴﺳ ﻦﻜﺴﻟﺍ"
"intro","Glory to Arstotzka.",".ﺎﻛﺰﺗﻮﺘﺳﺭﻷ ﺪﺠﻤﻟﺍ"
"end:in-debt","Arstotzka has zero tolerance for delinquency.","ﺔﻔﻟﺎﺨﻣ ﻱﺃ ﻊﻣ ﺎﻗﻼﻃﺇ ﻥﻭﺎﻬﺘﺗ ﻻ ﺎﻛﺰﺗﻮﺘﺳﺭﺃ"
"end:in-debt","Your family will be sent back to their village.",".ﻢﻬﺘﻳﺮﻗ ﻰﻟﺇ ﻚﺘﻠﺋﺎﻋ ﺩﺍﺮﻓﺃ ﻞﻴﺣﺮﺗ ﻢﺘﻴﺳ"
"end:in-debt","You are under arrest until your debts are repaid.",".ﻚﻧﻮﻳﺩ ﺩﺍﺪﺳ ﻢﺘﻳ ﻰﺘﺣ ﻝﺎﻘﺘﻋﻻﺍ ﺪﻴﻗ ﺖﻧﺃ"
"end:in-debt","A replacement inspector will be found easily.",".ﺀﺎﻨﻋ ﻥﻭﺩ ﻞﻳﺪﺑ ﺶﺘﻔﻣ ﻦﻴﻌﻨﺳ"
"end:in-debt","Glory to Arstotzka.",".ﺎﻛﺰﺗﻮﺘﺳﺭﻷ ﺪﺠﻤﻟﺍ"
"end:family-dead","Your entire family is gone.","Your entire family is gone."
"end:family-dead","The Ministry Of Labor focuses on Arstotzka's future growth.","The Ministry Of Labor focuses on Arstotzka's future growth."
"end:family-dead","Workers are expected to support large healthy families.","Workers are expected to support large healthy families."
"end:family-dead","Your position will be filled by someone more appropriate.","Your position will be filled by someone more appropriate."
"end:family-dead","Glory to Arstotzka.","Glory to Arstotzka."
"end:turned-over-ezic-docs","You are under arrest for associating with suspicious groups.","You are under arrest for associating with suspicious groups."
"end:turned-over-ezic-docs","The Ministry of Information will perform a full audit of your recent activities.","The Ministry of Information will perform a full audit of your recent activities."
"end:turned-over-ezic-docs","Glory to Arstotzka.","Glory to Arstotzka."
"end:caught-with-ezic-money","The Ministry of Income has discovered an anomaly in your earnings.","The Ministry of Income has discovered an anomaly in your earnings."
"end:caught-with-ezic-money","You are under arrest pending a full audit of your recent activities.","You are under arrest pending a full audit of your recent activities."
"end:caught-with-ezic-money","Your family will likewise be held for questioning.","Your family will likewise be held for questioning."
"end:caught-with-ezic-money","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:caught-with-ezic-money","Glory to Arstotzka.","Glory to Arstotzka."
"end:killed-innocent","You are under arrest for the murder of an innocent.","You are under arrest for the murder of an innocent."
"end:killed-innocent","The penalty is death.","The penalty is death."
"end:killed-innocent","Your family will be questioned about their involvement.","Your family will be questioned about their involvement."
"end:killed-innocent","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:killed-innocent","Glory to Arstotzka.","Glory to Arstotzka."
"end:tranqed-innocent","You are under arrest for attacking an innocent.","You are under arrest for attacking an innocent."
"end:tranqed-innocent","The penalty is forced labor.","The penalty is forced labor."
"end:tranqed-innocent","Your family will be questioned about their involvement.","Your family will be questioned about their involvement."
"end:tranqed-innocent","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:tranqed-innocent","Glory to Arstotzka.","Glory to Arstotzka."
"end:killed-guard","You are under arrest for the murder of an Arstotzkan official.","You are under arrest for the murder of an Arstotzkan official."
"end:killed-guard","The penalty is death.","The penalty is death."
"end:killed-guard","Your family will be questioned about their involvement.","Your family will be questioned about their involvement."
"end:killed-guard","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:killed-guard","Glory to Arstotzka.","Glory to Arstotzka."
"end:tranqed-guard","You are under arrest for attacking an Arstotzkan official.","You are under arrest for attacking an Arstotzkan official."
"end:tranqed-guard","The penalty is death.","The penalty is death."
"end:tranqed-guard","Your family will be questioned about their involvement.","Your family will be questioned about their involvement."
"end:tranqed-guard","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:tranqed-guard","Glory to Arstotzka.","Glory to Arstotzka."
"end:killed-target","You are under arrest for the murder of an innocent.","You are under arrest for the murder of an innocent."
"end:killed-target","The penalty is death.","The penalty is death."
"end:killed-target","Your family will be questioned about their involvement.","Your family will be questioned about their involvement."
"end:killed-target","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:killed-target","Glory to Arstotzka.","Glory to Arstotzka."
"end:killed-target","[A note appears from under the cell door]","[A note appears from under the cell door]"
"end:killed-target","INSPECTOR - FAMILY IS SAFE - TARGET ELIMINATED BUT OTHER PROBLEMS ARISE","INSPECTOR - FAMILY IS SAFE - TARGET ELIMINATED BUT OTHER PROBLEMS ARISE"
"end:killed-target","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED"
"end:killed-target","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN"
"end:killed-target","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK"
"end:tranqed-target","You are under arrest for attacking an innocent.","You are under arrest for attacking an innocent."
"end:tranqed-target","The penalty is forced labor.","The penalty is forced labor."
"end:tranqed-target","Your family will be questioned about their involvement.","Your family will be questioned about their involvement."
"end:tranqed-target","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:tranqed-target","Glory to Arstotzka.","Glory to Arstotzka."
"end:tranqed-target","[A note appears from under the cell door]","[A note appears from under the cell door]"
"end:tranqed-target","INSPECTOR - FAMILY IS SAFE - TARGET HAS RECOVERED IN HOSPITAL","INSPECTOR - FAMILY IS SAFE - TARGET HAS RECOVERED IN HOSPITAL"
"end:tranqed-target","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED"
"end:tranqed-target","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN"
"end:tranqed-target","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK"
"end:stuff-on-walls","You are under arrest for violating direct orders.","You are under arrest for violating direct orders."
"end:stuff-on-walls","The penalty is forced labor.","The penalty is forced labor."
"end:stuff-on-walls","Your family will be sent back to their village.","Your family will be sent back to their village."
"end:stuff-on-walls","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:stuff-on-walls","Glory to Arstotzka.","Glory to Arstotzka."
"end:arrested-boss-buddy","Your supervisor has reported you for theft of Arstotzkan property.","Your supervisor has reported you for theft of Arstotzkan property."
"end:arrested-boss-buddy","The penalty is forced labor.","The penalty is forced labor."
"end:arrested-boss-buddy","Your family will be sent back to their village.","Your family will be sent back to their village."
"end:arrested-boss-buddy","The border will remain open under a replacement inspector.","The border will remain open under a replacement inspector."
"end:arrested-boss-buddy","Glory to Arstotzka.","Glory to Arstotzka."
"end:wall-destroyed","The Grestin Border wall has been destroyed.","The Grestin Border wall has been destroyed."
"end:wall-destroyed","You are under arrest for failure to defend the checkpoint.","You are under arrest for failure to defend the checkpoint."
"end:wall-destroyed","Your family will be sent back to their village.","Your family will be sent back to their village."
"end:wall-destroyed","The border will reopen under a replacement inspector.","The border will reopen under a replacement inspector."
"end:wall-destroyed","Glory to Arstotzka.","Glory to Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","Hello inspector.","Hello inspector."
"end:help-ezic-kill-attackers-wall-safe","We have audited your recent activities.","We have audited your recent activities."
"end:help-ezic-kill-attackers-wall-safe","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered."
"end:help-ezic-kill-attackers-wall-safe","Several members of this group have been arrested in Arstotzka.","Several members of this group have been arrested in Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","At least one EZIC member has confessed to receiving your help.","At least one EZIC member has confessed to receiving your help."
"end:help-ezic-kill-attackers-wall-safe","This represents treason of the highest order.","This represents treason of the highest order."
"end:help-ezic-kill-attackers-wall-safe","Goodbye inspector.","Goodbye inspector."
"end:help-ezic-kill-attackers-wall-safe","The execution is scheduled for tonight.","The execution is scheduled for tonight."
"end:help-ezic-kill-attackers-wall-safe","Your family's safety is unknown.","Your family's safety is unknown."
"end:help-ezic-kill-attackers-wall-safe","EZIC has been crushed. The balance of justice is restored.","EZIC has been crushed. The balance of justice is restored."
"end:help-ezic-kill-attackers-wall-safe","Glory to Arstotzka.","Glory to Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","[A note appears from under the cell door]","[A note appears from under the cell door]"
"end:help-ezic-kill-attackers-wall-safe","INSPECTOR - YOU HAVE BETRAYED US AT THE LAST MOMENT","INSPECTOR - YOU HAVE BETRAYED US AT THE LAST MOMENT"
"end:help-ezic-kill-attackers-wall-safe","THIS CHAPTER OF EZIC IS OVER - WE CAN OFFER NO HELP TO YOUR FAMILY","THIS CHAPTER OF EZIC IS OVER - WE CAN OFFER NO HELP TO YOUR FAMILY"
"end:help-ezic-kill-attackers-wall-destroyed","The border has been pierced.","The border has been pierced."
"end:help-ezic-kill-attackers-wall-destroyed","It is a glorious day for THE ORDER OF THE EZIC STAR but you have betrayed us at the last moment.","It is a glorious day for THE ORDER OF THE EZIC STAR but you have betrayed us at the last moment."
"end:help-ezic-kill-attackers-wall-destroyed","EZIC grows strong while the corrupt and greedy weaken.","EZIC grows strong while the corrupt and greedy weaken."
"end:help-ezic-kill-attackers-wall-destroyed","Your betrayal means you have chosen the wrong side.","Your betrayal means you have chosen the wrong side."
"end:help-ezic-kill-attackers-wall-destroyed","There is no place for you or your family in this revolution.","There is no place for you or your family in this revolution."
"end:help-ezic-kill-attackers-wall-destroyed","Goodbye inspector.","Goodbye inspector."
"end:help-ezic-kill-attackers-wall-destroyed","Glory to the New Arstotzka.","Glory to the New Arstotzka."
"end:help-few-ezic","Hello inspector.","Hello inspector."
"end:help-few-ezic","We have audited your recent activities.","We have audited your recent activities."
"end:help-few-ezic","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered."
"end:help-few-ezic","Several members of this group have been arrested in Arstotzka.","Several members of this group have been arrested in Arstotzka."
"end:help-few-ezic","At least one EZIC member has confessed to receiving your help.","At least one EZIC member has confessed to receiving your help."
"end:help-few-ezic","This represents treason of the highest order.","This represents treason of the highest order."
"end:help-few-ezic","Goodbye inspector.","Goodbye inspector."
"end:help-few-ezic","The execution is scheduled for tonight.","The execution is scheduled for tonight."
"end:help-few-ezic","Your family's safety is unknown.","Your family's safety is unknown."
"end:help-few-ezic","EZIC has been crushed. The balance of justice is restored.","EZIC has been crushed. The balance of justice is restored."
"end:help-few-ezic","Glory to Arstotzka.","Glory to Arstotzka."
